flop_class,hand_category,boards_present,active_combos,reach_sum,mean_fold_frequency,mean_call_frequency,policy,mean_frequency_distance,mean_local_loss_bb,max_combo_loss_bb
BBx,Top pair,44,468,10.127141000000004,0.005906511713286713,0.9940934867715618,C,0.008331815170940171,0.02745206429418018,0.251760499375
BBx,Third pair + BDFD,45,343,12.97113000000001,0.14306914780466445,0.8569308521953354,C,0.1116855685131195,0.2615194413144039,0.6543999
BBx,Air + OESD,45,423,25.132808000000004,0.03812671851851852,0.9618732814814815,C,0.007439947990543734,0.2287789579225926,0.48788489999999995
BBx,Air + OESD + BDFD,46,237,18.92590099999999,0.00012114100241545894,0.9998788562801932,C,0.0002067953586497893,0.0,0.0
BBx,Second pair,43,446,12.535745000000002,0.24768534123565145,0.752314664722543,C,0.33459127466367716,0.41753059610121507,0.9887039
BBB,Air + OESD,1,5,0.722647,0.0,1.0,C,0.0,0.0,0.0
BBx,Weak pair,3,19,0.00019,1.0,0.0,F,0.0,0.0,0.0
BBx,Air + Gutshot,18,51,7.6253340000000005,0.9999525356125356,4.746438746438747e-05,F,0.0002040588235294123,0.0,0.0
BBx,Underpair + Gutshot,2,7,0.034198,0.0,1.0,C,0.0,0.0,0.0
BBx,A-high + BDFD,6,51,0.040487,1.0,0.0,F,0.0,0.0,0.0
BBx,Air + BDFD,4,46,0.034897,1.0,0.0,F,0.0,0.0,0.0
K/Qx con,Weak pair,12,59,0.949853,1.0,0.0,F,0.0,0.0,0.0
K/Qx con,Air + Gutshot,14,104,47.885031000000026,0.1472798244897959,0.8527201780612245,C,0.33314693749999996,0.38928588006783976,1.1407821999999999
K/Qx con,Second pair + BDFD,14,144,23.263951000000002,0.0047487003401360545,0.9952512925170068,C,0.004161795138888889,2.841474886750957e-05,0.04920671697600001
K/Qx con,Top pair + BDFD,14,200,79.43706199999997,0.0,1.0,C,0.0,0.0,0.0
K/Qx con,Air + Gutshot + BDFD,14,123,72.30648500000001,0.0323739253968254,0.9676260746031746,C,0.04990670731707318,0.002820600644537921,0.658107
K/Qx con,Third pair + BDFD,14,98,7.370946,0.0860408726860441,0.9139591273139558,C,0.04481145918367347,0.0012799440059049285,0.38097944531500005
K/Qx con,Air + OESD,14,69,15.539636999999999,0.000605,0.999395,C,0.0003682608695652177,0.0,0.0
K/Qx con,Third pair,14,56,35.66344099999999,0.6303767642857142,0.36962323571428574,F/C,0.413613482142857,0.39822974582194204,0.8594591101221001
K/Qx con,Second pair,14,67,25.510138,0.26793165051020407,0.7320683375850339,C,0.27795784328358203,0.5321774714057267,1.2782453554752
K/Qx con,Top pair,14,450,160.82235,6.753896103896103e-05,0.999932461038961,C,4.6226666666666655e-05,0.0,0.0
K/Qx con,Air + OESD + BDFD,14,108,62.65387199999999,0.0,1.0,C,0.0,0.0,0.0
K/Qx con,A-high + BDFD,13,200,279.89123000000006,0.929150816056166,0.07084918394383394,F,0.07317810999999998,2.6612767812159042e-05,0.17914952748
K/Qx con,Air + BDFD,14,283,152.38891399999997,0.983866650970934,0.01613335158008658,F,0.02660651413427562,0.0004007202169361471,0.42089699999999997
K/Qx con,Two pair+,14,130,114.00271700000005,0.0,1.0,C,0.0,0.0,0.0
K/Qx con,Two pair+ + BDFD,14,42,51.546213,0.0,1.0,C,0.0,0.0,0.0
K/Qx con,A-high,10,129,1.9963779999999995,1.0,0.0,F,0.0,0.0,0.0
K/Qx dis,Air + Gutshot,38,374,40.839286000000016,0.08540929868058951,0.9145906997714227,C,0.17629587299465238,0.300927287561839,1.5593163
K/Qx dis,Third pair,29,86,18.962274,0.5214684931034483,0.4785315137931034,F/C,0.4409957383720929,0.4422956743285579,0.8544172025366998
K/Qx dis,Second pair + BDFD,42,587,46.11419700000005,0.0005443809523809524,0.9994556164021164,C,0.00035055621805792157,0.0,0.0
K/Qx dis,Top pair + BDFD,42,506,122.91987999999992,0.0,1.0,C,0.0,0.0,0.0
K/Qx dis,Air + Gutshot + BDFD,38,424,85.99128699999989,0.027148424774039174,0.9728515752259608,C,0.03280995518867924,0.017153165935789676,0.8682808
K/Qx dis,Air + OESD,26,126,14.020647,0.0,1.0,C,0.0,0.0,0.0
K/Qx dis,Second pair,42,255,30.438965,0.06451961499433106,0.935480385005669,C,0.05697940392156862,0.29403982150124375,0.8608116556718999
K/Qx dis,Top pair,42,1035,181.83116900000005,0.0,1.0,C,0.0,0.0,0.0
K/Qx dis,Air + OESD + BDFD,26,123,55.172049999999984,0.0,1.0,C,0.0,0.0,0.0
K/Qx dis,Two pair+,42,323,132.85518700000003,0.0,1.0,C,0.0,0.0,0.0
K/Qx dis,Two pair+ + BDFD,42,97,56.23981599999999,0.0,1.0,C,0.0,0.0,0.0
K/Qx dis,Weak pair,27,270,9.159766000000005,1.0,0.0,F,0.0,0.0,0.0
K/Qx dis,A-high + BDFD,42,700,374.6809379999999,0.8275618098757711,0.17243818432308688,F,0.19001296285714286,0.0007638651307861155,0.85795
K/Qx dis,A-high,41,434,3.123095000000001,1.0,0.0,F,0.0,0.0,0.0
K/Qx dis,Air + BDFD,41,909,248.97460400000008,0.9648647735471259,0.035135226469332016,F,0.05525479427942797,0.002185168698389239,0.590622
K/Qx dis,Third pair + BDFD,38,219,9.888004000000002,0.023158796052631575,0.9768412039473684,C,0.01226038812785388,0.000288846246949788,0.6059442124836
K/Qx con,Underpair,12,295,59.12345400000001,0.4060741936482893,0.5939258013273064,F/C,0.3952997796610168,0.11091843360840378,0.570945
K/Qx dis,Underpair,35,546,59.161024000000026,0.12772363463112027,0.8722763717222091,C,0.25364336996336984,0.14689041252976098,1.0325248999999999
K/Qx con,A-high + Gutshot,7,38,17.960793,0.19718606593406593,0.802813934065934,C,0.6749663157894737,0.10216561561816347,0.3606636
K/Qx con,A-high + Gutshot + BDFD,7,42,59.926686999999994,6.138095238095238e-05,0.9999386190476189,C,6.138095238095333e-05,0.0,0.0
K/Qx dis,A-high + Gutshot,6,12,11.963488,0.04439941666666667,0.9556005833333333,C,0.04439941666666666,0.03607833445137234,0.185683427517
K/Qx dis,A-high + Gutshot + BDFD,6,36,52.377821999999995,3.0444444444444445e-05,0.9999695555555554,C,3.0444444444445794e-05,0.0,0.0
K/Qx dis,Air,16,130,14.072648999999997,0.9999998541666667,1.4583333333333332e-07,F,2.1538461538472308e-07,0.0,0.0
K/Qx con,Air,7,55,8.322287,0.9999961428571428,3.857142857142858e-06,F,5.890909090909009e-06,0.0,0.0
BBB,A-high + OESD + BDFD,1,4,0.09703600000000001,0.0,1.0,C,0.0,0.0,0.0
BBx,Third pair + OESD,1,1,1e-06,0.0,1.0,C,0.0,0.0,0.0
BBx,Third pair + OESD + BDFD,2,4,4.139077,0.0,1.0,C,0.0,0.0,0.0
BBx,Weak pair + OESD,2,12,1.398232,0.0,1.0,C,0.0,0.0,0.0
BBx,Second pair + OESD,3,11,0.6511720000000001,0.0,1.0,C,0.0,0.0,0.0
BBx,Top pair + OESD,2,5,0.42508999999999997,0.0,1.0,C,0.0,0.0,0.0
BBx,A-high + OESD,5,53,4.3090399999999995,0.20000073846153846,0.7999992615384615,C,0.018868830188679245,0.347528682277259,0.529509
BBx,Second pair + OESD + BDFD,3,6,2.565721,0.0,1.0,C,0.0,0.0,0.0
BBx,Top pair + OESD + BDFD,3,6,1.896082,0.0,1.0,C,0.0,0.0,0.0
BBx,A-high + OESD + BDFD,5,14,1.665848,0.05502510000000001,0.9449749000000001,C,0.03930364285714286,0.0,0.0
BBx,2 overcards + Gutshot,23,275,6.288566000000006,0.039793409581562605,0.960206592706767,C,0.0713012709090909,0.029194794659095042,0.39016481308750006
BBx,Underpair + OESD,1,6,0.111133,0.0,1.0,C,0.0,0.0,0.0
K/Qx con,Third pair + Gutshot + BDFD,1,4,0.10467399999999999,0.0,1.0,C,0.0,0.0,0.0
K/Qx con,Second pair + Gutshot,1,8,0.09067499999999999,0.0,1.0,C,0.0,0.0,0.0
K/Qx con,Second pair + Gutshot + BDFD,1,4,0.474878,0.0,1.0,C,0.0,0.0,0.0
K/Qx con,Underpair + Gutshot,1,12,1.527025,0.0,1.0,C,0.0,0.0,0.0
K/Qx con,Top pair + Gutshot,1,20,1.40424,0.0,1.0,C,0.0,0.0,0.0
K/Qx con,Top pair + Gutshot + BDFD,1,4,1.418459,0.0,1.0,C,0.0,0.0,0.0
K/Qx con,2 overcards,1,12,0.048344,1.0,0.0,F,0.0,0.0,0.0
[J-8]x con,Air + Gutshot + BDFD,26,287,1127.7463209999999,0.32589937678062686,0.674100621937322,C,0.3308350470383276,0.6690962532258583,2.1785492
[J-8]x con,Air + OESD,26,84,308.26770700000003,0.14264543766025642,0.8573545599358975,C,0.2043154107142857,0.2658549859465961,1.3331161
[J-8]x con,Air + OESD + BDFD,26,226,812.9105979999998,0.05819933183760684,0.9418006724358974,C,0.08571605973451327,0.012109451417990021,0.3336967
[J-8]x con,Third pair,26,91,156.66454,0.3303444993589744,0.6696554942307693,C,0.26918028021978013,0.3997363909696684,1.4195641
[J-8]x con,Third pair + BDFD,23,192,268.64416400000005,0.09224192705314009,0.9077580729468601,C,0.06366005729166664,0.01905826730847676,0.4804131
[J-8]x con,Two pair+ + BDFD,26,118,658.9518080000001,0.0,1.0,C,0.0,0.0,0.0
[J-8]x con,Weak pair + OESD,2,9,1.999071,0.5,0.5,F/C,0.5,0.2242781693033164,0.47411349999999997
[J-8]x con,Second pair + OESD,7,10,39.155839,0.0,1.0,C,0.0,0.0,0.0
[J-8]x con,Second pair + OESD + BDFD,8,24,125.38158600000001,0.0,1.0,C,0.0,0.0,0.0
[J-8]x con,A-high + OESD + BDFD,8,22,95.228156,0.145794125,0.854205875,C,0.14392513636363635,0.028483429827203626,0.4303791
[J-8]x con,Third pair + OESD + BDFD,8,19,111.01756300000001,0.0,1.0,C,0.0,0.0,0.0
[J-8]x con,Top pair + OESD + BDFD,8,23,139.40005799999997,0.0,1.0,C,0.0,0.0,0.0
[J-8]x con,Two pair+,26,372,1459.4795209999997,0.0,1.0,C,0.0,0.0,0.0
[J-8]x con,Third pair + Gutshot,9,12,31.107083,0.25285266666666667,0.7471473333333333,C,0.1896395,0.16950798421954255,0.6333420000000001
[J-8]x con,Second pair,25,103,157.72781300000003,0.20681338666666665,0.7931866133333334,C,0.09349092233009708,0.0915659684336681,0.9679672
[J-8]x con,Top pair + OESD,8,25,58.107031000000006,0.0,1.0,C,0.0,0.0,0.0
[J-8]x con,Top pair + Gutshot,12,72,103.025113,0.02072614772727273,0.9792738030303031,C,0.022517097222222223,0.0005862504778796393,0.21191566033620002
[J-8]x con,Top pair,26,471,374.38886699999983,0.017705431882931884,0.9822945681170681,C,0.01855464331210191,0.0009412594558031739,0.0726536006895
[J-8]x con,Top pair + Gutshot + BDFD,12,38,210.15235899999993,0.0,1.0,C,0.0,0.0,0.0
[J-8]x con,Top pair + BDFD,26,297,789.2187060000001,0.0,1.0,C,0.0,0.0,0.0
[J-8]x con,2 overcards + OESD,4,80,115.66911800000001,0.04764191826923077,0.9523580817307692,C,0.0738071625,0.0,0.0
[J-8]x con,2 overcards + OESD + BDFD,4,30,167.763933,0.0,1.0,C,0.0,0.0,0.0
[J-8]x con,2 overcards + Gutshot,8,256,944.3112239999995,0.5154702715254624,0.4845297308783838,F/C,0.39468040039062513,0.1261326068240615,0.8262050000000001
BBx,2 overcards + OESD,7,104,23.044885999999998,0.0,1.0,C,0.0,0.0,0.0
BBx,2 overcards + OESD + BDFD,7,24,7.548914999999998,0.0,1.0,C,0.0,0.0,0.0
BBx,2 overcards + Gutshot + BDFD,6,18,4.012964,0.0,1.0,C,0.0,0.0,0.0
[J-8]x con,Second pair + BDFD,25,243,365.4840240000002,0.009555967,0.990444033,C,0.004944761316872427,0.00011082451319907951,0.054153207693000006
[J-8]x con,Weak pair + Gutshot,6,33,195.56151600000007,1.0,0.0,F,0.0,0.0,0.0
[J-8]x con,Second pair + Gutshot + BDFD,11,44,211.23189200000002,0.0,1.0,C,0.0,0.0,0.0
[J-8]x con,A-high + Gutshot + BDFD,21,112,368.9513630000001,0.23828149206349206,0.761718507936508,C,0.1340333392857143,0.10152763902145767,1.4550949
[J-8]x con,Underpair + OESD,4,24,161.87074,0.0,1.0,C,0.0,0.0,0.0
