flop_class,hand_category,boards_present,active_combos,reach_sum,mean_fold_frequency,mean_call_frequency,policy,mean_frequency_distance,mean_local_loss_bb,max_combo_loss_bb
[7-4]x,Top pair + Gutshot,12,14,112.358169,0.0,1.0,C,0.0,0.0,0.0
[7-4]x,Top pair + Gutshot + BDFD,13,30,246.41425100000004,0.0,1.0,C,0.0,0.0,0.0
[7-4]x,Weak pair + Gutshot,4,30,18.750008999999995,0.0,1.0,C,0.0,0.0,0.0
[7-4]x,Second pair + Gutshot,9,10,66.716482,0.0,1.0,C,0.0,0.0,0.0
[7-4]x,Air + Gutshot,7,9,43.088707,0.0,1.0,C,0.0,0.0,0.0
[7-4]x,Air + Gutshot + BDFD,7,27,201.11728399999998,0.0,1.0,C,0.0,0.0,0.0
[7-4]x,Air,4,6,20.069199,1.0,0.0,F,0.0,0.0,0.0
[7-4]x,Air + BDFD,4,18,113.61258000000001,0.12292354166666668,0.8770764583333334,C,0.16389805555555556,0.0024631599613112788,0.0467652985844
[7-4]x,Underpair + OESD,3,18,73.86140999999998,0.0,1.0,C,0.0,0.0,0.0
[7-4]x,Underpair + Gutshot,4,36,191.01671999999996,0.0,1.0,C,0.0,0.0,0.0
[7-4]x,Underpair,3,36,171.924122,0.0,1.0,C,0.0,0.0,0.0
[7-4]x,Third pair + Gutshot,4,4,37.17905,0.0,1.0,C,0.0,0.0,0.0
[7-4]x,Third pair + Gutshot + BDFD,4,8,128.1885,0.0,1.0,C,0.0,0.0,0.0
